Node	 Parent	 Time	 SigClade
3171	929	6	0
3172	21	5	0
3173	2203	5	0
3174	565	6	0
3175	694	5	0
3176	2633	6	0
3177	122	4	0
3178	1228	8	0
3179	259	6	0
3180	2143	8	0
3181	1929	5	0
3182	807	4	0
3183	612	5	0
3184	1546	6	0
3185	1840	6	0
3186	1020	8	0
3187	156	5	0
3188	770	6	0
3189	561	6	0
3190	244	6	0
3191	819	7	0
3192	348	6	0
3193	76	3	0
3194	21	6	0
3195	5	3	0
3196	406	7	0
3197	151	6	0
3198	512	7	0
3199	821	7	0
3200	1537	6	0
3201	1320	6	0
3202	2210	8	0
3203	1581	6	0
3204	923	6	0
3205	1474	7	0
3206	76	3	0
3207	543	5	0
3208	251	6	0
3209	919	5	0
3210	678	8	0
3211	1278	5	0
3212	1377	5	0
3213	847	4	0
3214	877	5	0
3215	568	7	0
3216	105	8	0
3217	319	5	0
3218	611	6	0
3219	146	7	0
3220	124	5	0
3221	1607	8	0
3222	2055	6	0
3223	419	5	0
3224	125	4	0
3225	1457	6	0
3226	1118	6	0
3227	1053	8	0
3228	988	7	0
3229	55	7	0
3230	1969	5	0
3231	487	7	0
3232	453	9	0
3233	110	6	0
3234	1070	4	0
3235	1395	5	0
3236	498	4	0
3237	372	6	0
3238	621	6	0
3239	307	5	0
3240	1457	5	0
3241	518	4	0
3242	14	5	0
3243	94	6	0
3244	563	7	0
3245	101	7	0
3246	1062	7	0
3247	2484	7	0
3248	2592	8	0
3249	1768	7	0
3250	574	7	0
3251	862	6	0
3252	26	6	0
3253	86	6	0
3254	128	5	0
3255	1348	6	0
3256	2146	5	0
3257	450	7	0
3258	35	4	0
3259	11	3	0
3260	7	4	0
3261	20	3	0
3262	539	6	0
3263	2884	7	0
3264	2052	6	0
3265	59	6	0
3266	529	5	0
3267	1569	5	0
3268	29	7	0
3269	1658	6	0
3270	1000	9	0
3271	651	6	0
3272	1038	2	0
3273	873	7	0
3274	382	4	0
3275	150	5	0
3276	1902	8	0
3277	1851	7	0
3278	112	6	0
3279	907	5	0
3280	498	5	0
3281	679	6	0
3282	55	7	0
3283	1449	8	0
3284	424	6	0
3285	873	7	0
3286	17	2	0
3287	1819	6	0
3288	149	7	0
3289	915	6	0
3290	2396	6	0
3291	597	6	0
3292	490	8	0
3293	20	4	0
3294	130	6	0
3295	1424	8	0
3296	1206	7	0
3297	404	7	0
3298	97	4	0
3299	106	3	0
3300	1130	7	0
3301	1468	5	0
3302	869	6	0
3303	737	5	0
3304	998	7	0
3305	848	5	0
3306	820	7	0
3307	610	5	0
3308	799	5	0
3309	933	8	0
3310	408	5	0
3311	83	5	0
3312	55	8	0
3313	2086	8	0
3314	3004	2	0
3315	244	7	0
3316	1058	2	0
3317	194	6	0
3318	116	8	0
3319	2147	7	0
3320	2705	5	0
3321	22	3	0
3322	1380	6	0
3323	44	4	0
3324	537	4	0
3325	1151	4	0
3326	26	6	0
3327	1733	6	0
3328	33	6	0
3329	1840	5	0
3330	191	6	0
3331	49	3	0
3332	1624	6	0
3333	2227	7	0
3334	1154	6	0
3335	2537	7	0
3336	726	4	0
3337	1217	5	0
3338	1167	6	0
3339	1136	4	0
3340	1188	6	0
3341	886	7	0
3342	779	6	0
3343	365	5	0
3344	2852	6	0
3345	28	4	0
3346	1568	6	0
3347	2742	6	0
3348	260	4	0
3349	1297	7	0
3350	370	7	0
3351	1377	5	0
3352	1532	8	0
3353	149	7	0
3354	2227	7	0
3355	746	5	0
3356	125	3	0
3357	497	5	0
3358	827	7	0
3359	30	5	0
3360	435	6	0
3361	4	3	0
3362	1066	4	0
3363	19	5	0
3364	57	3	0
3365	370	6	0
3366	894	5	0
3367	496	6	0
3368	376	6	0
3369	139	5	0
3370	1255	5	0
3371	1536	8	0
3372	938	4	0
3373	1430	6	0
3374	1138	5	0
3375	385	6	0
3376	1952	6	0
3377	1728	4	0
3378	175	6	0
3379	1567	6	0
3380	724	4	0
3381	1965	6	0
3382	1969	5	0
3383	828	3	0
3384	978	6	0
3385	1421	6	0
3386	139	6	0
3387	79	6	0
3388	233	4	0
3389	3144	7	0
3390	168	4	0
3391	1849	7	0
3392	2254	4	0
3393	8	2	0
3394	731	6	0
3395	2075	7	0
3396	2460	5	0
3397	111	6	0
3398	1674	5	0
3399	1498	4	0
3400	168	6	0
3401	472	3	0
3402	380	6	0
3403	430	6	0
3404	2045	5	0
3405	630	7	0
3406	544	4	0
3407	289	8	0
3408	392	7	0
3409	1839	7	0
3410	1403	5	0
3411	74	5	0
3412	2986	7	0
3413	1768	7	0
3414	320	5	0
3415	654	6	0
3416	120	5	0
3417	1011	6	0
3418	2678	5	0
3419	536	5	0
3420	65	6	0
3421	3033	7	0
3422	2414	4	0
3423	487	7	0
3424	171	5	0
3425	74	6	0
3426	1115	5	0
3427	2203	4	0
3428	1297	6	0
3429	274	5	0
3430	644	4	0
3431	836	8	0
3432	200	4	0
3433	1081	5	0
3434	941	6	0
3435	2726	7	0
3436	408	4	0
3437	2322	6	0
3438	20	4	0
3439	53	5	0
3440	3070	6	0
3441	173	5	0
3442	1957	8	0
3443	1087	7	0
3444	583	7	0
3445	157	5	0
3446	124	6	0
3447	893	5	0
3448	99	5	0
3449	93	4	0
3450	861	7	0
3451	722	4	0
3452	371	4	0
3453	602	7	0
3454	308	4	0
3455	1135	9	0
3456	1891	7	0
3457	1908	7	0
3458	880	6	0
3459	1011	6	0
3460	1177	6	0
3461	196	5	0
3462	1322	6	0
3463	88	5	0
3464	66	6	0
3465	75	7	0
3466	26	5	0
3467	99	4	0
3468	1102	7	0
3469	2024	7	0
3470	321	3	0
3471	1637	7	0
3472	45	5	0
3473	1832	6	0
3474	27	4	0
3475	1799	6	0
3476	31	6	0
3477	1346	7	0
3478	373	6	0
3479	742	5	0
3480	886	8	0
3481	1276	7	0
3482	951	7	0
3483	1489	5	0
3484	134	8	0
3485	2900	7	0
3486	36	3	0
3487	770	5	0
3488	1386	5	0
3489	2203	5	0
3490	49	4	0
3491	55	7	0
3492	201	7	0
3493	530	5	0
3494	1839	8	0
3495	79	6	0
3496	325	5	0
3497	175	7	0
3498	171	5	0
3499	2242	6	0
3500	6	4	0
3501	3135	3	0
3502	15	5	0
3503	402	7	0
3504	1120	6	0
3505	492	7	0
3506	16	5	0
3507	359	4	0
3508	3144	6	0
3509	836	8	0
3510	706	7	0
3511	308	6	0
3512	1437	5	0
3513	895	8	0
3514	1509	8	0
3515	21	5	0
3516	550	6	0
3517	713	7	0
3518	461	4	0
3519	765	4	0
3520	458	7	0
3521	291	6	0
3522	31	5	0
3523	2377	8	0
3524	792	6	0
3525	93	3	0
3526	412	7	0
3527	1845	5	0
3528	111	5	0
3529	1260	6	0
3530	1651	8	0
3531	94	6	0
3532	130	7	0
3533	323	5	0
3534	1143	6	0
3535	930	6	0
3536	391	7	0
3537	1977	6	0
3538	886	8	0
3539	1656	5	0
3540	699	5	0
3541	1261	6	0
3542	2063	6	0
3543	1151	4	0
3544	224	6	0
3545	3318	9	0
3546	2904	8	0
3547	481	5	0
3548	251	6	0
3549	1501	7	0
3550	1402	5	0
3551	583	8	0
3552	171	5	0
3553	507	6	0
3554	693	8	0
3555	17	4	0
3556	138	7	0
3557	900	7	0
3558	1002	5	0
3559	1033	5	0
3560	124	6	0
3561	561	5	0
3562	6	3	0
3563	51	5	0
3564	553	6	0
3565	597	5	0
3566	23	4	0
3567	653	6	0
3568	1499	7	0
3569	1725	5	0
3570	659	7	0
3571	1616	6	0
3572	210	5	0
3573	693	8	0
3574	306	5	0
3575	205	5	0
3576	376	4	0
3577	477	7	0
3578	1377	5	0
3579	2290	8	0
3580	1778	8	0
3581	298	3	0
3582	109	5	0
3583	256	7	0
3584	1498	4	0
3585	588	6	0
3586	2748	9	0
3587	712	5	0
3588	295	4	0
3589	1058	2	0
3590	97	4	0
3591	610	5	0
3592	2135	6	0
3593	1885	6	0
3594	523	7	0
3595	1942	6	0
3596	2110	7	0
3597	543	5	0
3598	1055	6	0
3599	1056	5	0
3600	274	6	0
3601	214	5	0
3602	369	4	0
3603	546	9	0
3604	760	3	0
3605	193	6	0
3606	275	8	0
3607	509	8	0
3608	168	7	0
3609	182	5	0
3610	486	5	0
3611	357	4	0
3612	2366	7	0
3613	2633	5	0
3614	2811	7	0
3615	1089	7	0
3616	959	8	0
3617	669	4	0
3618	1369	5	0
3619	1143	6	0
3620	1624	7	0
3621	655	6	0
3622	2762	6	0
3623	519	3	0
3624	313	7	0
3625	569	6	0
3626	711	7	0
3627	59	7	0
3628	71	6	0
3629	453	9	0
3630	2297	6	0
3631	1217	6	0
3632	1923	7	0
3633	588	7	0
3634	2516	7	0
3635	1437	3	0
3636	795	7	0
3637	1612	7	0
3638	175	8	0
3639	1196	7	0
3640	2147	7	0
3641	17	4	0
3642	3109	8	0
3643	381	4	0
3644	409	6	0
3645	2152	7	0
3646	45	5	0
3647	354	3	0
3648	2484	7	0
3649	435	6	0
3650	701	5	0
3651	1	3	0
3652	1332	6	0
3653	2290	7	0
3654	168	5	0
3655	176	4	0
3656	110	5	0
3657	371	4	0
3658	1082	5	0
3659	461	5	0
3660	267	5	0
3661	425	7	0
3662	601	6	0
3663	2106	9	0
3664	17	4	0
3665	422	4	0
3666	9	4	0
3667	2039	7	0
3668	61	5	0
3669	1011	6	0
3670	572	7	0
3671	275	8	0
3672	1674	5	0
3673	2623	6	0
3674	1850	8	0
3675	28	5	0
3676	40	4	0
3677	1704	5	0
3678	1532	7	0
3679	220	8	0
3680	1258	6	0
3681	728	5	0
3682	1318	5	0
3683	246	6	0
3684	163	7	0
3685	112	5	0
3686	30	4	0
3687	647	5	0
3688	470	6	0
3689	241	6	0
3690	3039	6	0
3691	346	5	0
3692	2404	6	0
3693	543	4	0
3694	973	6	0
3695	1125	7	0
3696	95	4	0
3697	1321	7	0
3698	208	6	0
3699	1156	6	0
3700	993	6	0
3701	937	7	0
3702	205	5	0
3703	632	6	0
3704	669	4	0
3705	1353	6	0
3706	42	7	0
3707	464	5	0
3708	842	7	0
3709	1451	5	0
3710	732	7	0
3711	143	5	0
3712	44	6	0
3713	2779	5	0
3714	537	4	0
3715	44	6	0
3716	2935	8	0
3717	461	5	0
3718	1533	5	0
3719	489	7	0
3720	655	7	0
3721	487	6	0
3722	741	6	0
3723	287	6	0
3724	19	5	0
3725	475	6	0
3726	3249	7	0
3727	744	7	0
3728	77	3	0
3729	1014	5	0
3730	396	4	0
3731	3242	5	0
3732	662	3	0
3733	1016	7	0
3734	1039	7	0
3735	537	4	0
3736	1830	6	0
3737	2338	8	0
3738	149	7	0
3739	903	7	0
3740	64	5	0
3741	408	5	0
3742	81	3	0
3743	49	4	0
3744	1133	6	0
3745	812	4	0
3746	3461	4	0
3747	188	6	0
3748	163	7	0
3749	37	5	0
3750	371	5	0
3751	122	4	0
3752	106	4	0
3753	978	6	0
3754	58	7	0
3755	22	3	0
3756	726	4	0
3757	410	5	0
3758	2041	7	0
3759	257	6	0
3760	2703	8	0
3761	550	6	0
3762	1923	5	0
3763	2612	5	0
3764	22	2	0
3765	205	7	0
3766	673	5	0
3767	550	6	0
3768	222	4	0
3769	128	6	0
3770	371	5	0
3771	597	5	0
3772	2572	5	0
3773	1107	7	0
3774	48	6	0
3775	111	5	0
3776	431	7	0
3777	2260	6	0
3778	512	7	0
3779	128	7	0
3780	1066	5	0
3781	2240	5	0
3782	3346	7	0
3783	1130	7	0
3784	152	4	0
3785	612	7	0
3786	546	9	0
3787	1689	3	0
3788	44	6	0
3789	406	5	0
3790	3	3	0
3791	1873	6	0
3792	951	6	0
3793	1532	8	0
3794	57	5	0
3795	2130	7	0
3796	362	8	0
3797	49	2	0
3798	305	4	0
3799	97	3	0
3800	391	6	0
3801	1372	6	0
3802	63	3	0
3803	95	3	0
3804	307	6	0
3805	850	5	0
3806	1165	3	0
3807	827	7	0
3808	951	8	0
3809	1808	8	0
3810	1604	6	0
3811	404	6	0
3812	206	5	0
3813	2881	8	0
3814	785	4	0
3815	953	7	0
3816	1139	6	0
3817	97	3	0
3818	773	4	0
3819	665	5	0
3820	63	3	0
3821	1392	5	0
3822	1207	5	0
3823	635	5	0
3824	1488	6	0
3825	3100	9	0
3826	1612	8	0
3827	19	4	0
3828	559	5	0
3829	1038	3	0
3830	811	6	0
3831	967	5	0
3832	1917	5	0
3833	642	3	0
3834	1175	4	0
3835	726	5	0
3836	83	6	0
3837	297	6	0
3838	851	5	0
3839	475	7	0
3840	938	4	0
3841	558	7	0
3842	152	5	0
3843	519	2	0
3844	105	7	0
3845	811	6	0
3846	1934	7	0
3847	1568	6	0
3848	34	7	0
3849	2396	7	0
3850	2556	5	0
3851	1488	6	0
3852	755	5	0
3853	1449	7	0
3854	326	8	0
3855	3053	6	0
3856	68	7	0
3857	329	5	0
3858	3056	5	0
3859	1537	5	0
3860	1019	6	0
3861	1082	4	0
3862	751	6	0
3863	765	4	0
3864	350	7	0
3865	1308	6	0
3866	86	6	0
3867	267	5	0
3868	640	5	0
3869	2902	6	0
3870	40	4	0
3871	6	4	0
3872	745	7	0
3873	1460	8	0
3874	3111	6	0
3875	1074	6	0
3876	899	7	0
3877	2048	7	0
3878	892	5	0
3879	509	7	0
3880	519	3	0
3881	1807	6	0
3882	68	6	0
3883	307	5	0
3884	1565	8	0
3885	1330	4	0
3886	2460	6	0
3887	458	6	0
3888	334	8	0
3889	420	6	0
3890	2754	6	0
3891	3198	7	0
3892	1102	5	0
3893	144	2	0
3894	243	4	0
3895	1603	8	0
3896	778	6	0
3897	49	3	0
3898	73	6	0
3899	2762	6	0
3900	295	5	0
3901	978	6	0
3902	561	6	0
3903	586	7	0
3904	688	5	0
3905	42	7	0
3906	1052	5	0
3907	2137	4	0
3908	887	8	0
3909	1627	6	0
3910	1001	7	0
3911	274	6	0
3912	72	8	0
3913	283	8	0
3914	1783	6	0
3915	17	4	0
3916	266	6	0
3917	2169	5	0
3918	2556	5	0
3919	232	6	0
3920	1917	4	0
3921	158	6	0
3922	2108	5	0
3923	1451	6	0
3924	224	6	0
3925	2663	5	0
3926	1940	5	0
3927	446	8	0
3928	1443	6	0
3929	266	7	0
3930	180	5	0
3931	202	5	0
3932	1488	6	0
3933	225	6	0
3934	627	3	0
3935	498	5	0
3936	888	7	0
3937	2022	6	0
3938	2789	5	0
3939	76	4	0
3940	26	6	0
3941	409	7	0
3942	930	6	0
3943	2075	6	0
3944	1935	7	0
3945	1340	7	0
3946	3242	6	0
3947	633	6	0
3948	2243	6	0
3949	68	7	0
3950	116	6	0
3951	107	4	0
3952	1246	4	0
3953	21	6	0
3954	621	7	0
3955	355	5	0
3956	1502	9	0
3957	1872	6	0
3958	468	6	0
3959	431	7	0
3960	2526	8	0
3961	0	1	0
3962	2298	5	0
3963	345	4	0
3964	2230	6	0
3965	743	6	0
3966	192	6	0
3967	817	7	0
3968	2811	8	0
3969	1089	7	0
3970	2428	5	0
3971	804	5	0
3972	626	3	0
3973	1133	7	0
3974	512	8	0
3975	1770	4	0
3976	1850	9	0
3977	577	6	0
3978	2776	6	0
3979	1792	3	0
3980	289	7	0
3981	427	3	0
3982	68	5	0
3983	644	5	0
3984	899	7	0
3985	561	7	0
3986	1830	5	0
3987	2147	7	0
3988	1767	8	0
3989	1167	7	0
3990	1625	5	0
3991	497	5	0
3992	951	7	0
3993	104	5	0
3994	2160	4	0
3995	2257	5	0
3996	325	5	0
3997	301	6	0
3998	496	7	0
3999	2735	7	0
4000	80	7	0
4001	581	5	0
4002	2125	5	0
4003	1491	4	0
4004	2363	8	0
4005	1153	5	0
4006	549	8	0
4007	3112	8	0
4008	1217	5	0
4009	2630	4	0
4010	2338	7	0
4011	862	7	0
4012	1324	4	0
4013	588	6	0
4014	6	3	0
4015	31	5	0
4016	1471	7	0
4017	22	4	0
4018	608	7	0
4019	65	5	0
4020	1368	5	0
4021	82	3	0
4022	3002	6	0
4023	182	4	0
4024	342	7	0
4025	259	6	0
4026	1704	6	0
4027	1286	8	0
4028	809	6	0
4029	1111	4	0
4030	2735	8	0
4031	1377	6	0
4032	410	6	0
4033	1033	6	0
4034	2108	4	0
4035	734	7	0
4036	29	6	0
4037	1235	6	0
4038	184	4	0
4039	2687	6	0
4040	2200	5	0
4041	2202	8	0
4042	269	3	0
4043	19	3	0
4044	1755	7	0
4045	419	5	0
4046	531	7	0
4047	42	6	0
4048	1468	5	0
4049	1609	7	0
4050	2746	9	0
4051	1478	8	0
4052	65	7	0
4053	2055	6	0
4054	1074	6	0
4055	1768	8	0
4056	1839	7	0
4057	320	5	0
4058	67	4	0
4059	3400	6	0
4060	994	9	0
4061	1208	5	0
4062	1255	5	0
4063	2340	8	0
4064	136	5	0
4065	1354	5	0
4066	640	4	0
4067	0	1	0
4068	2199	5	0
4069	557	6	0
4070	23	5	0
4071	1716	5	0
4072	239	7	0
4073	2540	4	0
4074	815	5	0
4075	3020	7	0
4076	23	4	0
4077	116	8	0
4078	816	6	0
4079	1321	7	0
4080	475	7	0
4081	319	6	0
4082	1532	7	0
4083	2275	8	0
4084	211	6	0
4085	446	6	0
4086	2292	6	0
4087	210	6	0
4088	66	5	0
4089	718	6	0
4090	1806	8	0
4091	1175	4	0
4092	610	5	0
4093	543	4	0
4094	1590	5	0
4095	177	4	0
4096	490	7	0
4097	2250	4	0
4098	1038	4	0
4099	91	5	0
4100	1074	5	0
4101	2319	6	0
4102	3365	7	0
4103	694	7	0
4104	259	7	0
4105	1684	6	0
4106	1958	8	0
4107	397	7	0
4108	956	7	0
4109	3055	7	0
4110	63	4	0
4111	2100	7	0
4112	226	5	0
4113	3137	4	0
4114	1343	8	0
4115	307	6	0
4116	662	5	0
4117	346	6	0
4118	1394	6	0
4119	256	6	0
4120	2060	7	0
4121	42	6	0
4122	539	7	0
4123	678	8	0
4124	1775	7	0
4125	316	4	0
4126	59	6	0
4127	1899	6	0
4128	2094	7	0
4129	365	5	0
4130	911	7	0
4131	39	3	0
4132	1022	6	0
4133	869	6	0
4134	713	6	0
4135	150	5	0
4136	2535	7	0
4137	112	5	0
4138	900	7	0
4139	921	8	0
4140	4	2	0
4141	987	7	0
4142	1595	8	0
4143	763	6	0
4144	91	7	0
4145	376	6	0
4146	443	5	0
4147	3396	6	0
4148	74	5	0
4149	649	5	0
4150	581	4	0
4151	3056	5	0
4152	1295	7	0
4153	36	3	0
4154	1354	5	0
4155	766	7	0
4156	224	7	0
4157	317	7	0
4158	1482	6	0
4159	491	4	0
4160	270	3	0
4161	1218	6	0
4162	2338	7	0
4163	492	6	0
4164	625	4	0
4165	293	6	0
4166	1396	6	0
4167	1216	6	0
4168	1235	6	0
4169	119	5	0
4170	523	7	0
4171	2092	5	0
4172	534	6	0
4173	2840	6	0
4174	902	6	0
4175	3179	6	0
4176	1890	6	0
4177	585	6	0
4178	453	9	0
4179	2183	6	0
4180	254	5	0
4181	1259	7	0
4182	1007	7	0
4183	1450	7	0
4184	102	5	0
4185	41	5	0
4186	89	5	0
4187	687	6	0
4188	278	6	0
4189	1003	5	0
4190	626	3	0
4191	77	4	0
4192	1845	4	0
4193	156	3	0
4194	2576	7	0
4195	760	3	0
4196	2964	4	0
4197	1424	9	0
4198	3396	6	0
4199	129	6	0
4200	2759	5	0
4201	537	4	0
4202	1011	6	0
4203	2700	8	0
4204	115	6	0
4205	755	6	0
4206	2623	6	0
4207	2319	6	0
4208	269	4	0
4209	86	6	0
4210	619	6	0
4211	89	6	0
4212	2383	7	0
4213	536	5	0
4214	177	5	0
4215	289	8	0
4216	710	3	0
4217	672	6	0
4218	173	4	0
4219	323	5	0
4220	836	8	0
4221	2093	4	0
4222	1578	6	0
4223	3994	5	0
4224	1755	6	0
4225	610	5	0
4226	405	5	0
4227	3314	3	0
4228	767	6	0
4229	888	7	0
4230	1320	7	0
4231	544	4	0
4232	1830	6	0
4233	3005	4	0
4234	1234	7	0
4235	1268	8	0
4236	446	7	0
4237	1101	6	0
4238	408	6	0
4239	2457	7	0
4240	793	5	0
4241	395	7	0
4242	120	6	0
4243	387	6	0
4244	714	6	0
4245	1535	7	0
4246	2704	7	0
4247	205	5	0
4248	235	4	0
4249	3096	6	0
4250	1578	6	0
4251	1377	5	0
4252	20	4	0
4253	902	6	0
4254	113	4	0
4255	520	6	0
4256	152	5	0
4257	220	8	0
4258	871	6	0
4259	82	3	0
4260	2942	5	0
4261	2228	5	0
4262	1177	6	0
4263	520	7	0
4264	2974	4	0
4265	3906	6	0
4266	1488	5	0
4267	3942	6	0
4268	25	5	0
4269	81	3	0
4270	700	7	0
4271	12	4	0
4272	275	8	0
4273	1915	7	0
4274	1485	5	0
4275	699	5	0
4276	139	5	0
4277	1285	3	0
4278	207	5	0
4279	28	5	0
4280	677	6	0
4281	1341	8	0
4282	96	5	0
4283	2080	6	0
4284	1340	6	0
4285	417	4	0
4286	366	6	0
4287	2039	8	0
4288	2195	7	0
4289	1926	8	0
4290	409	7	0
4291	450	6	0
4292	1535	5	0
4293	1832	5	0
4294	20	4	0
4295	398	7	0
4296	3144	6	0
4297	11	2	0
4298	1515	3	0
4299	1227	6	0
4300	933	8	0
4301	1051	5	0
4302	1980	4	0
4303	3445	7	0
4304	1154	7	0
4305	810	5	0
4306	220	7	0
4307	3994	5	0
4308	1372	5	0
4309	156	4	0
4310	30	5	0
4311	1325	8	0
4312	2217	6	0
4313	3232	8	0
4314	846	5	0
4315	512	7	0
4316	31	6	0
4317	845	4	0
4318	529	4	0
4319	1532	8	0
4320	3056	7	0
4321	1674	6	0
4322	1579	8	0
4323	736	4	0
4324	588	7	0
4325	795	7	0
4326	1560	6	0
4327	41	4	0
4328	277	6	0
4329	22	3	0
4330	61	3	0
4331	990	6	0
4332	354	5	0
4333	1041	6	0
4334	622	5	0
4335	1137	3	0
4336	223	4	0
4337	754	8	0
4338	1708	7	0
4339	403	4	0
4340	487	7	0
4341	68	7	0
4342	2638	6	0
4343	974	5	0
4344	1481	7	0
4345	790	5	0
4346	131	6	0
4347	419	5	0
4348	624	7	0
4349	1799	4	0
4350	491	6	0
4351	123	3	0
4352	1066	5	0
4353	792	6	0
4354	1798	7	0
4355	466	6	0
4356	352	6	0
4357	1764	3	0
4358	1025	7	0
4359	49	4	0
4360	3490	6	0
4361	535	7	0
4362	2093	6	0
4363	154	4	0
4364	850	4	0
4365	498	5	0
4366	3037	8	0
4367	536	6	0
4368	378	5	0
4369	602	8	0
4370	161	4	0
4371	550	6	0
4372	561	5	0
4373	1729	7	0
4374	2137	3	0
4375	1447	8	0
4376	497	6	0
4377	737	4	0
4378	200	5	0
4379	239	7	0
4380	51	5	0
4381	865	7	0
4382	335	4	0
4383	268	5	0
4384	1583	7	0
4385	794	4	0
4386	199	6	0
4387	173	4	0
4388	184	5	0
4389	327	6	0
4390	86	7	0
4391	995	8	0
4392	1659	7	0
4393	96	5	0
4394	1003	5	0
4395	354	5	0
4396	853	5	0
4397	1699	9	0
4398	1384	5	0
4399	1069	4	0
4400	2414	4	0
4401	1477	5	0
4402	34	7	0
4403	1239	6	0
4404	403	5	0
4405	698	5	0
4406	200	4	0
4407	150	5	0
4408	648	5	0
4409	620	7	0
4410	7	4	0
4411	1198	6	0
4412	1372	6	0
4413	2512	7	0
4414	3051	6	0
4415	3015	7	0
4416	1897	5	0
4417	2184	6	0
4418	207	6	0
4419	232	6	0
4420	365	4	0
4421	1430	6	0
4422	311	6	0
4423	2293	6	0
4424	237	5	0
4425	134	8	0
4426	1842	8	0
4427	2217	5	0
4428	3381	7	0
4429	1503	6	0
4430	2130	7	0
4431	3531	7	0
4432	499	5	0
4433	1019	6	0
4434	544	5	0
4435	11	3	0
4436	2440	7	0
4437	2565	5	0
4438	3288	7	0
4439	469	6	0
4440	666	5	0
4441	1451	6	0
4442	3572	5	0
4443	1056	6	0
4444	88	5	0
4445	685	7	0
4446	639	4	0
4447	3375	7	0
4448	1585	5	0
4449	1345	8	0
4450	816	7	0
4451	1192	6	0
4452	42	6	0
4453	655	7	0
4454	3699	8	0
4455	1532	7	0
4456	300	7	0
4457	616	4	0
4458	627	5	0
4459	1228	8	0
4460	1493	5	0
4461	1457	5	0
4462	3211	5	0
4463	2166	7	0
4464	1129	6	0
4465	530	5	0
4466	1545	6	0
4467	4	3	0
4468	1827	7	0
4469	2718	5	0
4470	3401	4	0
4471	2055	6	0
4472	1421	6	0
4473	2727	6	0
4474	428	4	0
4475	850	5	0
4476	2829	7	0
4477	3039	7	0
4478	1128	8	0
4479	2396	6	0
4480	3451	5	0
4481	1094	5	0
4482	1047	7	0
4483	79	6	0
4484	178	6	0
4485	1613	7	0
4486	1908	7	0
4487	544	5	0
4488	434	7	0
4489	1276	7	0
4490	1942	6	0
4491	919	6	0
4492	29	6	0
4493	666	5	0
4494	2363	8	0
4495	3564	7	0
4496	875	5	0
4497	332	4	0
4498	2141	8	0
4499	1428	5	0
4500	1386	6	0
4501	993	6	0
4502	2364	8	0
4503	1089	7	0
4504	1395	7	0
4505	1923	6	0
4506	363	4	0
4507	1488	6	0
4508	1658	7	0
4509	376	6	0
4510	423	8	0
4511	1546	5	0
4512	2264	7	0
4513	855	6	0
4514	3829	4	0
4515	792	5	0
4516	490	7	0
4517	1072	6	0
4518	1381	7	0
4519	1189	5	0
4520	1340	6	0
4521	1377	7	0
4522	601	6	0
4523	1819	5	0
4524	1951	8	0
4525	1610	6	0
4526	1857	7	0
4527	1149	5	0
4528	804	6	0
4529	2135	6	0
4530	2473	8	0
4531	26	6	0
4532	1150	5	0
4533	2229	7	0
4534	2914	8	0
4535	1053	7	0
4536	1016	7	0
4537	978	6	0
4538	720	7	0
4539	155	5	0
4540	678	8	0
4541	1881	7	0
4542	295	4	0
4543	254	6	0
4544	206	5	0
4545	900	7	0
4546	19	5	0
4547	299	6	0
4548	1758	6	0
4549	225	5	0
4550	1312	7	0
4551	746	4	0
4552	427	3	0
4553	45	5	0
4554	3856	8	0
4555	430	7	0
4556	1869	6	0
4557	469	5	0
4558	773	4	0
4559	20	4	0
4560	30	5	0
4561	2615	7	0
4562	1845	5	0
4563	793	6	0
4564	3533	6	0
4565	886	6	0
4566	620	8	0
4567	1403	7	0
4568	403	5	0
4569	1426	5	0
4570	2319	6	0
4571	654	6	0
4572	663	5	0
4573	3169	7	0
4574	47	7	0
4575	2079	8	0
4576	815	5	0
4577	265	4	0
4578	933	7	0
4579	1099	4	0
4580	1047	6	0
4581	287	5	0
4582	3280	7	0
4583	2930	6	0
4584	648	5	0
4585	11	3	0
4586	720	7	0
4587	490	7	0
4588	8	2	0
4589	200	5	0
4590	1478	8	0
4591	2513	7	0
4592	62	4	0
4593	2293	6	0
4594	648	5	0
4595	899	8	0
4596	1129	7	0
4597	806	6	0
4598	179	5	0
4599	1187	7	0
4600	1187	7	0
4601	2399	7	0
4602	69	4	0
4603	19	4	0
4604	744	7	0
4605	257	5	0
4606	364	3	0
4607	164	6	0
4608	1345	7	0
4609	987	7	0
4610	2203	5	0
4611	1593	6	0
4612	171	6	0
4613	541	5	0
4614	1087	6	0
4615	1122	7	0
4616	1118	7	0
4617	2784	6	0
4618	891	3	0
4619	790	6	0
4620	994	9	0
4621	3729	7	0
4622	799	6	0
4623	419	4	0
4624	1143	6	0
4625	381	4	0
4626	1499	7	0
4627	555	5	0
4628	537	3	0
4629	272	5	0
4630	1301	5	0
4631	4113	5	0
4632	838	6	0
4633	1112	8	0
4634	1430	6	0
4635	2429	6	0
4636	118	5	0
4637	2556	6	0
4638	655	6	0
4639	91	7	0
4640	131	7	0
4641	907	7	0
4642	862	6	0
4643	22	3	0
4644	438	6	0
4645	257	6	0
4646	482	6	0
4647	1940	6	0
4648	319	5	0
4649	1531	6	0
4650	370	6	0
4651	446	7	0
4652	2242	5	0
4653	2257	6	0
4654	1697	6	0
4655	1341	7	0
