Node	 Parent	 Time	 SigClade
43115	265	5	0
43116	22970	8	0
43117	24965	8	0
43118	1502	6	0
43119	11665	5	0
43120	5771	7	0
43121	10304	6	0
43122	36338	8	0
43123	15327	6	0
43124	3769	5	0
43125	19607	8	0
43126	2831	5	0
43127	10489	8	0
43128	9751	4	0
43129	2545	8	0
43130	9328	7	0
43131	1192	4	0
43132	1526	9	0
43133	8306	4	0
43134	14359	4	0
43135	3536	6	0
43136	7949	5	0
43137	18686	7	0
43138	3306	7	0
43139	6056	7	0
43140	28035	8	0
43141	8388	6	0
43142	2558	6	0
43143	16362	4	0
43144	9019	7	0
43145	1177	7	0
43146	8926	5	0
43147	9707	7	0
43148	21373	7	0
43149	22179	7	0
43150	6302	5	0
43151	7259	7	0
43152	8462	7	0
43153	6487	5	0
43154	658	6	0
43155	15504	9	0
43156	2360	5	0
43157	29816	8	0
43158	8529	6	0
43159	3264	4	0
43160	4867	8	0
43161	5398	5	0
43162	5446	5	0
43163	1773	6	0
43164	9678	6	0
43165	14695	6	0
43166	10659	6	0
43167	5747	7	0
43168	1935	3	0
43169	9116	5	0
43170	3646	6	0
43171	3021	4	0
43172	14884	9	0
43173	18682	6	0
43174	3590	7	0
43175	9151	9	0
43176	3647	6	0
43177	13268	6	0
43178	16924	8	0
43179	13742	9	0
43180	16238	9	0
43181	10440	7	0
43182	1071	6	0
43183	31472	8	0
43184	11607	8	0
43185	13607	7	0
43186	3287	7	0
43187	13434	7	0
43188	5448	4	0
43189	7198	6	0
43190	15791	7	0
43191	19431	7	0
43192	25524	7	0
43193	1960	7	0
43194	4916	6	0
43195	7888	6	0
43196	18863	9	0
43197	21722	4	0
43198	1746	7	0
43199	22697	9	0
43200	12602	7	0
43201	8060	8	0
43202	4697	5	0
43203	2024	6	0
43204	880	6	0
43205	9268	6	0
43206	27199	6	0
43207	11795	7	0
43208	22259	4	0
43209	14804	5	0
43210	2780	6	0
43211	5846	7	0
43212	29269	7	0
43213	10414	6	0
43214	16693	8	0
43215	3962	6	0
43216	3108	6	0
43217	6813	9	0
43218	4319	5	0
43219	8117	5	0
43220	17476	6	0
43221	30147	7	0
43222	9004	8	0
43223	6239	5	0
43224	24246	8	0
43225	27154	5	0
43226	17839	7	0
43227	36089	7	0
43228	15382	6	0
43229	31751	7	0
43230	10385	8	0
43231	23246	5	0
43232	22030	7	0
43233	3904	7	0
43234	11733	7	0
43235	18586	7	0
43236	2682	3	0
43237	17756	8	0
43238	20880	6	0
43239	9419	6	0
43240	17585	6	0
43241	17599	5	0
43242	13126	7	0
43243	2206	5	0
43244	20873	7	0
43245	19433	6	0
43246	4231	5	0
43247	18025	7	0
43248	8987	7	0
43249	13056	7	0
43250	33554	6	0
43251	14670	6	0
43252	9158	5	0
43253	10170	6	0
43254	589	6	0
43255	13180	5	0
43256	7830	4	0
43257	9946	7	0
43258	2477	8	0
43259	1645	3	0
43260	10653	7	0
43261	666	5	0
43262	482	6	0
43263	2906	6	0
43264	15772	6	0
43265	1866	6	0
43266	5402	7	0
43267	6901	8	0
43268	10135	6	0
43269	2382	8	0
43270	1714	4	0
43271	17	4	0
43272	13385	5	0
43273	32179	8	0
43274	13138	4	0
43275	3596	4	0
43276	17849	6	0
43277	8861	7	0
43278	3422	7	0
43279	7245	7	0
43280	973	5	0
43281	15718	8	0
43282	6675	5	0
43283	27276	6	0
43284	1896	6	0
43285	12818	7	0
43286	3032	5	0
43287	6354	6	0
43288	4868	6	0
43289	6522	7	0
43290	4510	5	0
43291	3714	5	0
43292	21103	7	0
43293	12154	6	0
43294	10846	7	0
43295	4597	6	0
43296	3789	8	0
43297	12197	7	0
43298	1247	5	0
43299	7106	7	0
43300	17470	7	0
43301	23538	9	0
43302	17844	7	0
43303	10570	6	0
43304	29817	8	0
43305	21038	7	0
43306	257	6	0
43307	9864	7	0
43308	5966	7	0
43309	18561	6	0
43310	18863	9	0
43311	8314	7	0
43312	5714	6	0
43313	23123	8	0
43314	19429	7	0
43315	14589	6	0
43316	2702	8	0
43317	15161	7	0
43318	24122	8	0
43319	4792	7	0
43320	23577	7	0
43321	9686	7	0
43322	3337	6	0
43323	1340	7	0
43324	38738	7	0
43325	8613	6	0
43326	29694	6	0
43327	7335	6	0
43328	6104	5	0
43329	16129	6	0
43330	20988	5	0
43331	24420	4	0
43332	7009	7	0
43333	7104	7	0
43334	5201	7	0
43335	11162	9	0
43336	4531	6	0
43337	7094	6	0
43338	6939	6	0
43339	14407	7	0
43340	12306	5	0
43341	1393	4	0
43342	3773	4	0
43343	24717	7	0
43344	7664	6	0
43345	9632	9	0
43346	11942	6	0
43347	31289	5	0
43348	13288	6	0
43349	10303	5	0
43350	3783	5	0
43351	28623	7	0
43352	6308	5	0
43353	9167	8	0
43354	17189	5	0
43355	9329	9	0
43356	16214	7	0
43357	7005	6	0
43358	57	5	0
43359	9488	6	0
43360	6939	6	0
43361	24171	7	0
43362	11227	6	0
43363	7715	6	0
43364	7582	6	0
43365	38564	4	0
43366	4697	7	0
43367	14633	7	0
43368	16666	7	0
43369	3031	7	0
43370	7313	6	0
43371	3985	5	0
43372	10907	7	0
43373	11514	4	0
43374	8835	7	0
43375	823	6	0
43376	13957	7	0
43377	21477	7	0
43378	3281	8	0
43379	8876	8	0
43380	8095	6	0
43381	20054	7	0
43382	12288	5	0
43383	24213	4	0
43384	24674	6	0
43385	7397	6	0
43386	20909	5	0
43387	1660	7	0
43388	8918	6	0
43389	7697	7	0
43390	3480	6	0
43391	11159	7	0
43392	10012	6	0
43393	8681	5	0
43394	3323	4	0
43395	11138	5	0
43396	17487	7	0
43397	15409	7	0
43398	24088	6	0
43399	27178	5	0
43400	8115	6	0
43401	10340	6	0
43402	5390	6	0
43403	10714	8	0
43404	102	6	0
43405	6935	8	0
43406	1270	7	0
43407	8380	7	0
43408	37713	5	0
43409	31883	6	0
43410	13458	5	0
43411	29768	7	0
43412	1841	7	0
43413	638	5	0
43414	12284	5	0
43415	26707	6	0
43416	8146	5	0
43417	39802	7	0
43418	40031	6	0
43419	25041	5	0
43420	13899	8	0
43421	5188	7	0
43422	17829	5	0
43423	2726	7	0
43424	11100	5	0
43425	28008	8	0
43426	11347	5	0
43427	6999	9	0
43428	3779	5	0
43429	12591	8	0
43430	6435	7	0
43431	1954	7	0
43432	23497	8	0
43433	21171	7	0
43434	23249	7	0
43435	2396	9	0
43436	7218	8	0
43437	3140	6	0
43438	15347	6	0
43439	13020	6	0
43440	12192	7	0
43441	28593	6	0
43442	15620	8	0
43443	5936	8	0
43444	5101	6	0
43445	6087	7	0
43446	7949	6	0
43447	11242	7	0
43448	41	5	0
43449	6611	5	0
43450	1726	4	0
43451	18123	9	0
43452	5496	6	0
43453	26263	8	0
43454	2576	6	0
43455	5710	8	0
43456	6035	5	0
43457	14150	8	0
43458	153	5	0
43459	24434	7	0
43460	16755	7	0
43461	743	7	0
43462	9283	6	0
43463	1275	8	0
43464	2420	5	0
43465	23944	5	0
43466	10664	9	0
43467	32054	9	0
43468	15770	8	0
43469	4587	7	0
43470	21062	8	0
43471	2347	7	0
43472	5044	6	0
43473	8638	5	0
43474	7827	7	0
43475	2873	6	0
43476	27715	8	0
43477	10387	6	0
43478	9831	6	0
43479	26755	7	0
43480	2594	6	0
43481	25428	4	0
43482	6679	7	0
43483	21389	8	0
43484	5147	6	0
43485	33451	8	0
43486	8298	6	0
43487	10436	8	0
43488	4246	5	0
43489	449	7	0
43490	1402	6	0
43491	6026	8	0
43492	5663	6	0
43493	1085	5	0
43494	8103	6	0
43495	468	5	0
43496	108	4	0
43497	10984	6	0
43498	684	6	0
43499	2515	6	0
43500	19751	5	0
43501	13269	6	0
43502	14546	6	0
43503	8335	5	0
43504	7393	6	0
43505	2711	5	0
43506	10940	7	0
43507	4123	8	0
43508	20247	7	0
43509	11919	8	0
43510	40885	7	0
43511	3869	7	0
43512	6436	6	0
43513	12494	8	0
43514	2917	7	0
43515	10401	7	0
43516	16174	5	0
43517	28566	7	0
43518	19322	5	0
43519	20681	6	0
43520	7357	8	0
43521	23401	7	0
43522	16921	6	0
43523	14120	5	0
43524	24556	6	0
43525	18631	7	0
43526	3394	6	0
43527	0	2	0
43528	1630	6	0
43529	16450	7	0
43530	2392	4	0
43531	37942	7	0
43532	10552	6	0
43533	2104	7	0
43534	26075	8	0
43535	7743	5	0
43536	910	5	0
43537	33164	7	0
43538	404	6	0
43539	22296	6	0
43540	1459	4	0
43541	18908	5	0
43542	15716	6	0
43543	14801	6	0
43544	6224	7	0
43545	22690	5	0
43546	17277	4	0
43547	18414	7	0
43548	6243	6	0
43549	3181	7	0
43550	4649	5	0
43551	3312	7	0
43552	15211	6	0
43553	1394	4	0
43554	2474	7	0
43555	12567	5	0
43556	10349	5	0
43557	8507	6	0
43558	1955	6	0
43559	4731	6	0
43560	13490	6	0
43561	22150	5	0
43562	7468	8	0
43563	7163	7	0
43564	3470	7	0
43565	732	6	0
43566	14808	7	0
43567	3799	6	0
43568	2514	8	0
43569	205	3	0
43570	16074	7	0
43571	8526	7	0
43572	4670	7	0
43573	7748	6	0
43574	4183	5	0
43575	10672	7	0
43576	1470	8	0
43577	3385	5	0
43578	19087	5	0
43579	314	6	0
43580	1639	5	0
43581	11827	5	0
43582	24470	7	0
43583	23437	5	0
43584	16805	6	0
43585	2185	5	0
43586	27081	7	0
43587	2087	5	0
43588	1970	8	0
43589	66	5	0
43590	24062	8	0
43591	18194	8	0
43592	2389	4	0
43593	10242	5	0
43594	1754	5	0
43595	2670	8	0
43596	18546	7	0
43597	9956	6	0
43598	41380	7	0
43599	2283	7	0
43600	6154	6	0
43601	2832	6	0
43602	9603	7	0
43603	20802	9	0
43604	5281	7	0
43605	34024	8	0
43606	3709	3	0
43607	13569	6	0
43608	9971	6	0
43609	2044	5	0
43610	29844	5	0
43611	9052	7	0
43612	2387	8	0
43613	18293	7	0
43614	39270	5	0
43615	3147	5	0
43616	10490	8	0
43617	4548	6	0
43618	4875	5	0
43619	17530	7	0
43620	25620	8	0
43621	3669	6	0
43622	3051	4	0
43623	3619	7	0
43624	26509	6	0
43625	33678	7	0
43626	12313	6	0
43627	7172	8	0
43628	10212	6	0
43629	1278	5	0
43630	7792	6	0
43631	5049	6	0
43632	19091	7	0
43633	11830	6	0
43634	7626	7	0
43635	13002	4	0
43636	518	7	0
43637	3369	7	0
43638	4308	7	0
43639	2118	6	0
43640	13841	5	0
43641	9884	5	0
43642	17629	5	0
43643	4805	7	0
43644	22849	5	0
43645	12403	5	0
43646	8813	7	0
43647	20544	8	0
43648	9998	6	0
43649	8402	4	0
43650	4486	6	0
43651	11287	8	0
43652	701	6	0
43653	5181	7	0
43654	10529	6	0
43655	20479	7	0
43656	4459	6	0
43657	3425	7	0
43658	13406	7	0
43659	1350	8	0
43660	876	3	0
43661	36117	5	0
43662	3325	6	0
43663	6103	6	0
43664	11291	7	0
43665	38228	7	0
43666	672	6	0
43667	10068	5	0
43668	12528	6	0
43669	4443	6	0
43670	14462	6	0
43671	6614	7	0
43672	1192	6	0
43673	5314	6	0
43674	21645	6	0
43675	18217	6	0
43676	6002	8	0
43677	15014	6	0
43678	6438	5	0
43679	14965	7	0
43680	14420	6	0
43681	4968	8	0
43682	14436	7	0
43683	23317	6	0
43684	1614	7	0
43685	4164	4	0
43686	5051	5	0
43687	13715	8	0
43688	16995	8	0
43689	1448	7	0
43690	12600	6	0
43691	2914	5	0
43692	34607	7	0
43693	26546	8	0
43694	14615	7	0
43695	29966	7	0
43696	7226	8	0
43697	6030	5	0
43698	14721	6	0
43699	2459	5	0
43700	12312	6	0
43701	12590	7	0
43702	10533	5	0
43703	4303	5	0
43704	25901	8	0
43705	9359	7	0
43706	16625	9	0
43707	7490	8	0
43708	7463	6	0
43709	6378	6	0
43710	9536	6	0
43711	1968	6	0
43712	1843	4	0
43713	16652	5	0
43714	5915	8	0
43715	25081	8	0
43716	10888	8	0
43717	8090	6	0
43718	4633	6	0
43719	26482	6	0
43720	14546	5	0
43721	3397	7	0
43722	37079	6	0
43723	4785	8	0
43724	11217	7	0
43725	435	5	0
43726	28074	5	0
43727	5790	7	0
43728	1351	8	0
43729	18647	7	0
43730	21435	7	0
43731	8265	6	0
43732	13589	8	0
43733	2887	5	0
43734	3147	5	0
43735	1004	7	0
43736	11385	6	0
43737	3683	7	0
43738	14480	8	0
43739	9424	4	0
43740	19604	7	0
43741	8994	6	0
43742	21501	6	0
43743	5566	7	0
43744	24505	8	0
43745	3546	4	0
43746	28933	5	0
43747	21640	7	0
43748	25077	7	0
43749	14784	8	0
43750	6767	8	0
43751	2180	7	0
43752	12644	7	0
43753	12939	6	0
43754	18190	8	0
43755	23815	7	0
43756	12604	5	0
43757	9597	4	0
43758	13379	7	0
43759	33514	7	0
43760	6080	6	0
43761	39603	7	0
43762	1311	5	0
43763	6094	5	0
43764	4028	7	0
43765	8621	6	0
43766	14593	5	0
43767	27167	9	0
43768	22214	6	0
43769	25423	6	0
43770	14135	6	0
43771	605	7	0
43772	2267	7	0
43773	18710	5	0
43774	21758	6	0
43775	25156	7	0
43776	12109	4	0
43777	617	7	0
43778	21958	8	0
43779	11492	6	0
43780	597	4	0
43781	2297	5	0
43782	293	7	0
43783	30819	5	0
43784	10164	7	0
43785	5680	6	0
43786	333	6	0
43787	7445	6	0
43788	6772	5	0
43789	5284	5	0
43790	14211	8	0
43791	24810	7	0
43792	10785	6	0
43793	828	5	0
43794	24211	8	0
43795	10187	6	0
43796	4825	6	0
43797	12355	7	0
43798	1177	9	0
43799	1063	5	0
43800	2549	6	0
43801	27820	8	0
43802	10636	7	0
43803	21227	4	0
43804	2230	7	0
43805	23702	7	0
43806	37090	5	0
43807	4687	6	0
43808	21173	8	0
43809	26690	5	0
43810	18833	5	0
43811	22837	8	0
43812	5328	7	0
43813	3066	4	0
43814	9146	9	0
43815	717	4	0
43816	13835	7	0
43817	22033	8	0
43818	4345	6	0
43819	1862	6	0
43820	15481	5	0
43821	14239	4	0
43822	1612	6	0
43823	1968	6	0
43824	6642	8	0
43825	23723	7	0
43826	4275	5	0
43827	3280	4	0
43828	2411	7	0
43829	34994	6	0
43830	3728	6	0
43831	1033	5	0
43832	11609	5	0
43833	8028	7	0
43834	7680	9	0
43835	6138	5	0
43836	4228	7	0
43837	17182	7	0
43838	3909	5	0
43839	6916	8	0
43840	30879	6	0
43841	20959	6	0
43842	18942	7	0
43843	8706	7	0
43844	17886	6	0
43845	29989	7	0
43846	3250	8	0
43847	13565	7	0
43848	19271	6	0
43849	5253	4	0
43850	13319	8	0
43851	26447	6	0
43852	2020	7	0
43853	26142	7	0
43854	28910	7	0
43855	15254	8	0
43856	33767	5	0
43857	19630	5	0
43858	2943	6	0
43859	3621	5	0
43860	13801	7	0
43861	15175	9	0
43862	9780	7	0
43863	26425	7	0
43864	169	6	0
43865	10594	3	0
43866	31607	6	0
43867	34796	7	0
43868	25593	8	0
43869	30473	8	0
43870	18405	7	0
43871	19428	4	0
43872	5038	5	0
43873	4016	2	0
43874	20693	5	0
43875	12913	8	0
43876	34420	8	0
43877	14160	6	0
43878	7995	7	0
43879	936	6	0
43880	35070	7	0
43881	2053	5	0
43882	16267	8	0
43883	20425	8	0
43884	17616	6	0
43885	2624	7	0
43886	7995	7	0
43887	9982	7	0
43888	18487	6	0
43889	32084	7	0
43890	1338	7	0
43891	21008	6	0
43892	6255	5	0
43893	17345	7	0
43894	25591	7	0
43895	16605	6	0
43896	8990	9	0
43897	1534	5	0
43898	20996	7	0
43899	24704	6	0
43900	2708	7	0
43901	13180	5	0
43902	5493	7	0
43903	14639	6	0
43904	29865	5	0
43905	37876	8	0
43906	20612	8	0
43907	25906	9	0
43908	12024	6	0
43909	4703	6	0
43910	8943	8	0
43911	5193	4	0
43912	0	2	0
43913	38147	5	0
43914	5673	8	0
43915	12650	6	0
43916	4777	6	0
43917	1342	7	0
43918	12466	6	0
43919	13455	8	0
43920	7172	8	0
43921	15810	7	0
43922	3893	6	0
43923	437	6	0
43924	3970	5	0
43925	245	5	0
43926	31096	7	0
43927	1754	3	0
43928	5227	7	0
43929	3103	6	0
43930	20565	9	0
43931	9716	5	0
43932	8345	8	0
43933	36468	7	0
43934	5452	6	0
43935	14683	6	0
43936	4648	6	0
43937	14657	7	0
43938	27807	7	0
43939	3690	7	0
43940	1410	5	0
43941	8857	7	0
43942	1996	7	0
43943	1339	6	0
43944	27090	7	0
43945	15184	7	0
43946	12732	8	0
43947	8083	5	0
43948	26572	7	0
43949	4646	6	0
43950	176	5	0
43951	25522	7	0
43952	10226	8	0
43953	14462	4	0
43954	26005	7	0
43955	16525	4	0
43956	28387	8	0
43957	9781	5	0
43958	18774	7	0
43959	8411	8	0
43960	27652	5	0
43961	15512	8	0
43962	15888	6	0
43963	2784	6	0
43964	17931	6	0
43965	5200	5	0
43966	11310	6	0
43967	5693	6	0
43968	11413	7	0
43969	6702	3	0
43970	32864	7	0
43971	30185	6	0
43972	5347	5	0
43973	14410	5	0
43974	3919	7	0
43975	9392	9	0
43976	12876	6	0
43977	17163	5	0
43978	19253	5	0
43979	19125	7	0
43980	20487	8	0
43981	15009	7	0
43982	33390	5	0
43983	22741	8	0
43984	1073	4	0
43985	6715	7	0
43986	7875	7	0
43987	16236	6	0
43988	3315	4	0
43989	5129	7	0
43990	8946	7	0
43991	207	4	0
43992	9201	8	0
43993	1405	7	0
43994	7836	7	0
43995	8801	7	0
43996	10460	6	0
43997	20415	8	0
43998	20595	6	0
43999	27110	5	0
44000	7234	6	0
44001	3766	8	0
44002	5043	5	0
44003	20616	7	0
44004	17754	7	0
44005	4041	6	0
44006	11474	7	0
44007	24065	6	0
44008	34657	5	0
44009	17552	8	0
44010	16734	8	0
44011	13000	7	0
44012	20743	5	0
44013	12920	5	0
44014	1663	5	0
44015	1354	6	0
44016	15590	3	0
44017	516	5	0
44018	5895	5	0
44019	4925	4	0
44020	12495	5	0
44021	18155	7	0
44022	20550	7	0
44023	12007	7	0
44024	13779	7	0
44025	3592	6	0
44026	2138	6	0
44027	27373	7	0
44028	37662	8	0
44029	3066	5	0
44030	18748	9	0
44031	9467	6	0
44032	28950	6	0
44033	5508	7	0
44034	1628	8	0
44035	5918	6	0
44036	2742	6	0
44037	3812	6	0
44038	25949	6	0
44039	8088	5	0
44040	11387	7	0
44041	30332	7	0
44042	238	6	0
44043	26070	5	0
44044	28258	6	0
44045	13831	7	0
44046	14891	4	0
44047	3387	5	0
44048	16884	7	0
44049	18949	7	0
44050	2927	4	0
44051	10062	5	0
44052	38393	7	0
44053	11609	6	0
44054	13522	8	0
44055	25532	7	0
44056	4747	6	0
44057	1640	3	0
44058	7133	6	0
44059	1920	6	0
44060	13981	5	0
44061	29321	6	0
44062	1229	6	0
44063	21761	7	0
44064	23123	8	0
44065	10443	7	0
44066	11826	7	0
44067	1130	8	0
44068	7898	6	0
44069	5657	5	0
44070	1014	6	0
44071	5024	3	0
44072	28432	9	0
44073	1047	6	0
44074	11436	5	0
44075	379	6	0
44076	29545	7	0
44077	24026	6	0
44078	17221	7	0
44079	381	6	0
44080	14660	6	0
44081	1366	7	0
44082	399	6	0
44083	616	6	0
44084	15716	6	0
44085	1548	4	0
44086	1321	6	0
44087	3601	5	0
44088	242	6	0
44089	13978	7	0
44090	21941	6	0
44091	5526	6	0
44092	6419	6	0
44093	7380	7	0
44094	7029	6	0
44095	35099	6	0
44096	8086	5	0
44097	267	8	0
44098	9371	8	0
44099	10751	6	0
44100	5958	6	0
44101	24447	8	0
44102	22565	5	0
44103	10094	7	0
44104	29457	6	0
44105	8514	7	0
44106	29050	9	0
44107	2732	9	0
44108	7774	5	0
44109	10168	7	0
44110	29391	5	0
44111	6107	6	0
44112	1457	5	0
44113	979	5	0
44114	8936	8	0
44115	10541	8	0
44116	27204	5	0
44117	23832	7	0
44118	7417	7	0
44119	7063	8	0
44120	27548	6	0
44121	17483	6	0
44122	1425	6	0
44123	3902	8	0
44124	11930	4	0
44125	17788	4	0
44126	4475	7	0
44127	33780	6	0
44128	22614	7	0
44129	22537	6	0
44130	26500	8	0
44131	169	6	0
44132	22758	6	0
44133	3796	7	0
44134	6031	7	0
44135	9311	8	0
44136	27261	6	0
44137	21646	7	0
44138	2345	6	0
44139	15303	6	0
44140	8324	5	0
44141	1136	5	0
44142	25933	6	0
44143	1170	6	0
44144	34547	8	0
44145	4831	5	0
44146	109	6	0
44147	27097	5	0
44148	5146	6	0
44149	8638	6	0
44150	12852	6	0
44151	4358	8	0
44152	11602	7	0
44153	32890	5	0
44154	21373	7	0
44155	7805	7	0
44156	8279	7	0
44157	11629	5	0
44158	26735	7	0
44159	16926	4	0
44160	16194	6	0
44161	5461	7	0
44162	19916	7	0
44163	6236	5	0
44164	14633	7	0
44165	7785	6	0
44166	1558	8	0
44167	32510	7	0
44168	12805	4	0
44169	38422	9	0
44170	21207	6	0
44171	5062	7	0
44172	26443	6	0
44173	23275	8	0
44174	21378	7	0
44175	19684	7	0
44176	44055	7	0
44177	38115	7	0
44178	23020	5	0
44179	27820	7	0
44180	23702	8	0
44181	10429	7	0
44182	14841	6	0
44183	10345	7	0
44184	15882	8	0
44185	35489	6	0
44186	6531	9	0
44187	9292	7	0
44188	820	7	0
44189	781	4	0
44190	4157	4	0
44191	9303	5	0
44192	2334	6	0
44193	1969	4	0
44194	7435	8	0
44195	11705	7	0
44196	3381	8	0
44197	2711	6	0
44198	14465	6	0
44199	7455	5	0
44200	15884	6	0
44201	1308	8	0
44202	1568	6	0
44203	1784	5	0
44204	37875	9	0
44205	13047	4	0
44206	23974	8	0
44207	23911	6	0
44208	24885	5	0
44209	16043	6	0
44210	13411	7	0
44211	6854	4	0
44212	6486	6	0
44213	15647	6	0
44214	21900	6	0
44215	899	5	0
44216	2005	6	0
44217	30644	3	0
44218	2466	7	0
44219	17509	5	0
44220	1723	5	0
44221	169	6	0
44222	1557	3	0
44223	12934	7	0
44224	16495	6	0
44225	30179	6	0
44226	11586	7	0
44227	1050	5	0
44228	10253	7	0
44229	18491	7	0
44230	15386	8	0
44231	14635	8	0
44232	16379	6	0
44233	12313	6	0
44234	34289	6	0
44235	38616	6	0
44236	27652	6	0
44237	3487	6	0
44238	5073	6	0
44239	8917	6	0
44240	26654	7	0
44241	3415	6	0
44242	25097	6	0
44243	15576	6	0
44244	19124	9	0
44245	21544	8	0
44246	8067	6	0
44247	31778	6	0
44248	11615	4	0
44249	17483	5	0
44250	9292	8	0
44251	1638	6	0
44252	3581	6	0
44253	4895	7	0
44254	8880	3	0
44255	4321	7	0
44256	10779	3	0
44257	3446	4	0
44258	26984	7	0
44259	7593	6	0
44260	696	5	0
44261	9723	8	0
44262	3504	6	0
44263	12608	5	0
44264	2831	7	0
44265	1628	6	0
44266	28084	5	0
44267	12125	7	0
44268	5956	6	0
44269	24290	7	0
44270	746	7	0
44271	2904	7	0
44272	11918	6	0
44273	4953	5	0
44274	9932	7	0
44275	1513	7	0
44276	1095	7	0
44277	62	6	0
44278	28748	8	0
44279	4345	6	0
44280	11204	7	0
44281	1716	5	0
44282	3503	7	0
44283	6169	4	0
44284	473	5	0
44285	2032	5	0
44286	661	6	0
44287	24786	8	0
44288	8803	7	0
44289	29252	7	0
44290	20902	5	0
44291	33772	6	0
44292	10275	8	0
44293	4236	6	0
44294	3986	5	0
44295	27062	8	0
44296	1166	8	0
44297	17379	3	0
44298	11847	8	0
44299	3454	5	0
44300	10099	4	0
44301	5144	6	0
44302	11971	6	0
44303	3082	9	0
44304	25280	7	0
44305	21637	7	0
44306	23890	6	0
44307	31337	9	0
44308	5381	6	0
44309	2428	7	0
44310	32626	7	0
44311	18750	6	0
44312	3737	7	0
44313	1456	4	0
44314	24352	7	0
44315	21461	5	0
44316	715	5	0
44317	2895	5	0
44318	20996	7	0
44319	14752	6	0
44320	5368	7	0
44321	8029	7	0
44322	5323	5	0
44323	33839	4	0
44324	5517	7	0
44325	7060	4	0
44326	3622	6	0
44327	27703	4	0
44328	3372	8	0
44329	4410	7	0
44330	18116	8	0
44331	19364	7	0
44332	20342	7	0
44333	11930	5	0
44334	2536	9	0
44335	22746	5	0
44336	1485	8	0
44337	10760	7	0
44338	6036	8	0
44339	4775	7	0
44340	7167	6	0
44341	19176	8	0
44342	19608	8	0
44343	5535	7	0
44344	16571	6	0
44345	5936	8	0
44346	726	5	0
44347	1775	5	0
44348	26798	6	0
44349	17881	5	0
44350	24055	9	0
44351	2169	8	0
44352	31709	7	0
44353	32856	6	0
44354	11298	8	0
44355	6790	7	0
44356	3418	6	0
44357	1946	6	0
44358	14318	6	0
44359	6706	7	0
44360	11007	4	0
44361	25162	8	0
44362	22897	7	0
44363	7045	6	0
44364	18486	8	0
44365	6942	7	0
44366	1375	6	0
44367	13681	7	0
44368	33195	7	0
44369	8005	4	0
44370	6030	6	0
44371	3436	8	0
44372	10178	7	0
44373	221	6	0
44374	450	7	0
44375	548	6	0
44376	24043	7	0
44377	738	6	0
44378	7303	5	0
44379	17619	6	0
44380	18633	7	0
44381	2234	8	0
44382	23447	8	0
44383	12411	5	0
44384	6883	6	0
44385	9283	8	0
44386	4764	7	0
44387	28703	8	0
44388	2387	7	0
44389	1854	7	0
44390	22001	7	0
44391	17861	5	0
44392	17277	4	0
44393	1621	5	0
44394	16146	7	0
44395	6905	7	0
44396	27728	8	0
44397	31947	8	0
44398	7044	7	0
44399	10422	6	0
44400	29068	6	0
44401	9563	6	0
44402	14271	6	0
44403	24264	6	0
44404	4831	6	0
44405	25162	6	0
44406	14784	7	0
44407	24260	7	0
44408	20250	6	0
44409	1052	7	0
44410	12449	8	0
44411	26668	5	0
44412	28868	5	0
44413	5248	6	0
44414	15840	5	0
44415	2334	8	0
44416	16112	7	0
44417	8984	6	0
44418	7713	6	0
44419	1152	6	0
44420	3023	6	0
44421	4532	7	0
44422	8506	6	0
44423	27223	7	0
44424	18554	7	0
44425	8225	6	0
44426	870	3	0
44427	4033	8	0
44428	11892	5	0
44429	30395	8	0
44430	419	7	0
44431	6149	7	0
44432	1050	6	0
44433	34699	8	0
44434	301	4	0
44435	8609	7	0
44436	7179	4	0
44437	9610	7	0
44438	11773	6	0
44439	23570	5	0
44440	27076	7	0
44441	27748	4	0
44442	2544	4	0
44443	389	4	0
44444	35850	5	0
44445	6110	6	0
44446	16896	6	0
44447	13955	8	0
44448	16260	7	0
44449	19582	5	0
44450	6202	5	0
44451	4509	6	0
44452	20842	7	0
44453	3887	5	0
44454	6359	6	0
44455	2231	6	0
44456	4865	8	0
44457	5381	5	0
44458	28578	6	0
44459	30653	8	0
44460	5538	6	0
44461	8993	5	0
44462	1277	7	0
44463	2620	8	0
44464	37722	7	0
44465	3818	6	0
44466	5104	8	0
44467	19064	7	0
44468	11975	6	0
44469	9319	4	0
44470	1358	7	0
44471	7117	7	0
44472	38022	8	0
44473	6637	6	0
44474	6054	3	0
44475	5008	7	0
44476	8302	6	0
44477	955	4	0
44478	7789	7	0
44479	2017	6	0
44480	12759	8	0
44481	5913	4	0
44482	1691	8	0
44483	19900	7	0
44484	19267	6	0
44485	5774	6	0
44486	4245	9	0
44487	7435	7	0
44488	2807	5	0
44489	2099	6	0
44490	4959	6	0
44491	17818	6	0
44492	9671	8	0
44493	19034	9	0
44494	4366	7	0
44495	1770	7	0
44496	3230	6	0
44497	8811	8	0
44498	9615	6	0
44499	19170	6	0
44500	3829	7	0
44501	12918	6	0
44502	36129	6	0
44503	27508	8	0
44504	18526	7	0
44505	2346	5	0
44506	1450	6	0
44507	30641	6	0
44508	3436	7	0
44509	1120	3	0
44510	7984	2	0
44511	21036	6	0
44512	3781	7	0
44513	3773	4	0
44514	899	7	0
44515	16755	8	0
44516	7737	8	0
44517	7748	5	0
44518	26133	5	0
44519	17266	6	0
44520	444	5	0
